tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
601,13:08.6,23:10.3,3212,Christ Hospital,40.73478582,-74.05044364,3211,Newark Ave,40.72152515,-74.04630454,42037,Subscriber,1981,2
480,17:47.7,25:48.4,3203,Hamilton Park,40.72759597,-74.04424731,3187,Warren St,40.7211236,-74.03805095,44380,Customer,1990,2
1980,18:10.6,51:11.1,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,18754,Subscriber,1963,1
1739,19:41.8,48:41.2,3276,Marin Light Rail,40.71458404,-74.04281706,3203,Hamilton Park,40.72759597,-74.04424731,28012,Subscriber,1964,1
1925,20:16.1,52:21.7,3194,McGinley Square,40.72533993,-74.06762213,3276,Marin Light Rail,40.71458404,-74.04281706,44425,Customer,1969,0
1922,20:21.3,52:23.3,3194,McGinley Square,40.72533993,-74.06762213,3276,Marin Light Rail,40.71458404,-74.04281706,45822,Customer,1969,0
567,28:02.9,37:30.2,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,33911,Subscriber,1993,1
295,33:59.6,38:55.3,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46929,Subscriber,1968,2
277,33:59.9,38:37.5,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42582,Subscriber,2000,1
139,46:17.9,48:37.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42014,Subscriber,1975,1
968,47:22.3,03:30.5,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,48910,Subscriber,1978,1
582,50:45.7,00:27.9,3280,Astor Place,40.7192822,-74.07126188,3276,Marin Light Rail,40.71458404,-74.04281706,42232,Subscriber,1993,1
629,53:27.4,03:56.6,3268,Lafayette Park,40.71346383,-74.06285852,3203,Hamilton Park,40.72759597,-74.04424731,44235,Customer,1969,0
172,54:22.4,57:15.2,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,46290,Subscriber,1975,1
444,55:10.6,02:34.8,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,40318,Subscriber,1962,2
858,55:42.0,10:00.8,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,42590,Subscriber,1985,1
311,55:53.2,01:05.2,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.7308971,-74.06391263,45355,Subscriber,1968,1
2651,57:29.6,41:40.8,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,45822,Customer,1969,0
2630,57:53.3,41:43.6,3276,Marin Light Rail,40.71458404,-74.04281706,3205,JC Medical Center,40.71653978,-74.04963791,44425,Customer,1969,0
216,03:16.3,06:53.2,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,46929,Subscriber,1970,1
319,03:44.7,09:03.9,3209,Brunswick St,40.7241765,-74.0506564,3213,Van Vorst Park,40.71848892,-74.04772663,35139,Subscriber,1970,1
662,07:23.8,18:26.6,3272,Jersey & 3rd,40.72333159,-74.04595256,3199,Newport Pkwy,40.7287448,-74.0321082,42140,Subscriber,1991,2
1602,09:35.8,36:17.8,3213,Van Vorst Park,40.71848892,-74.04772663,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,48739,Subscriber,1970,1
790,10:39.0,23:49.9,3194,McGinley Square,40.72533993,-74.06762213,3194,McGinley Square,40.72533993,-74.06762213,42496,Customer,1998,1
184,13:22.4,16:27.1,3209,Brunswick St,40.7241765,-74.0506564,3270,Jersey & 6th St,40.72528911,-74.04557168,40637,Subscriber,1975,1
1275,13:23.9,34:39.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,25968,Subscriber,1958,1
375,14:31.7,20:47.5,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,44685,Subscriber,1999,1
1045,15:41.4,33:07.2,3192,Liberty Light Rail,40.7112423,-74.0557013,3694,Jackson Square,40.71113,-74.0789,28801,Subscriber,1988,1
233,17:58.7,21:51.9,3639,Harborside,40.7192517,-74.034234,3186,Grove St PATH,40.71958612,-74.04311746,40885,Subscriber,1988,1
934,21:38.0,37:12.4,3276,Marin Light Rail,40.71458404,-74.04281706,3279,Dixon Mills,40.72163014,-74.04996783,44415,Subscriber,1968,1
1073,24:02.2,41:55.9,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,44703,Subscriber,1993,1
2262,27:26.2,05:09.1,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,41696,Subscriber,1991,2
237,27:54.4,31:51.4,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,42209,Customer,1969,0
584,30:09.3,39:53.9,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44212,Customer,1992,2
538,30:38.1,39:37.0,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42155,Subscriber,1989,2
258,31:38.3,35:56.8,3273,Manila & 1st,40.72165072,-74.04288411,3639,Harborside,40.7192517,-74.034234,44387,Subscriber,1988,1
451,31:47.9,39:19.4,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,42206,Subscriber,1966,1
386,36:42.8,43:09.2,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,42371,Subscriber,1956,2
757,40:15.4,52:52.6,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.7308971,-74.06391263,40475,Subscriber,1980,1
484,41:16.5,49:20.6,3279,Dixon Mills,40.72163014,-74.04996783,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,46290,Subscriber,1982,1
274,43:27.6,48:01.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,47054,Subscriber,1991,1
2480,43:33.5,24:54.0,3279,Dixon Mills,40.72163014,-74.04996783,3273,Manila & 1st,40.72165072,-74.04288411,44415,Subscriber,1968,1
161,44:05.8,46:47.8,3185,City Hall,40.7177325,-74.043845,3213,Van Vorst Park,40.71848892,-74.04772663,40549,Subscriber,1993,2
242,48:00.7,52:03.5,3187,Warren St,40.7211236,-74.03805095,3214,Essex Light Rail,40.7127742,-74.0364857,42825,Subscriber,1990,1
198,49:33.7,52:52.1,3273,Manila & 1st,40.72165072,-74.04288411,3203,Hamilton Park,40.72759597,-74.04424731,44392,Subscriber,1980,1
2098,52:29.4,27:27.7,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3269,Brunswick & 6th,40.72601173,-74.05038893,44225,Subscriber,1970,1
218,52:33.5,56:11.6,3276,Marin Light Rail,40.71458404,-74.04281706,3275,Columbus Drive,40.7183552,-74.03891444,45683,Subscriber,1985,2
668,54:06.7,05:15.6,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,42596,Subscriber,1976,1
779,55:05.0,08:04.7,3199,Newport Pkwy,40.7287448,-74.0321082,3276,Marin Light Rail,40.71458404,-74.04281706,29420,Customer,1969,0
469,59:48.5,07:38.2,3206,Hilltop,40.7311689,-74.0575736,3273,Manila & 1st,40.72165072,-74.04288411,40907,Subscriber,1993,1
419,01:02.3,08:02.2,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,44671,Subscriber,1969,1
547,01:15.8,10:23.0,3202,Newport PATH,40.7272235,-74.0337589,3272,Jersey & 3rd,40.72333159,-74.04595256,42219,Subscriber,1983,2
472,02:01.0,09:53.4,3278,Monmouth and 6th,40.72568548,-74.04879034,3639,Harborside,40.7192517,-74.034234,18851,Subscriber,1993,1
448,02:34.0,10:02.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3279,Dixon Mills,40.72163014,-74.04996783,42361,Subscriber,1982,1
342,04:15.0,09:57.0,3195,Sip Ave,40.7308971,-74.06391263,3206,Hilltop,40.7311689,-74.0575736,45355,Subscriber,1968,1
638,04:46.9,15:25.2,3276,Marin Light Rail,40.71458404,-74.04281706,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,18754,Subscriber,1993,1
1410,09:35.7,33:06.3,3280,Astor Place,40.7192822,-74.07126188,3210,Pershing Field,40.74267714,-74.05178863,44913,Subscriber,1953,2
310,11:20.9,16:31.4,3481,York St,40.71649,-74.04105,3483,Montgomery St,40.71942,-74.05099,43235,Subscriber,1992,2
77011,12:13.5,35:45.4,3194,McGinley Square,40.72533993,-74.06762213,3276,Marin Light Rail,40.71458404,-74.04281706,47238,Subscriber,2003,1
613,12:35.1,22:48.4,3185,City Hall,40.7177325,-74.043845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44042,Subscriber,1986,1
640,13:43.4,24:23.5,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,47252,Subscriber,1984,1
409,14:14.3,21:03.3,3679,Bergen Ave,40.72210379,-74.071455,3195,Sip Ave,40.7308971,-74.06391263,35358,Subscriber,1985,1
338,14:42.3,20:21.3,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,42350,Subscriber,1974,2
2297,16:55.0,55:12.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46537,Subscriber,1996,1
3141,18:03.7,10:25.6,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,45350,Subscriber,1971,2
2340,18:22.0,57:22.2,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,42213,Customer,1988,1
323,19:21.2,24:44.3,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,44971,Subscriber,1982,1
1094,19:22.6,37:36.9,3207,Oakland Ave,40.7376037,-74.0524783,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,38937,Subscriber,1986,2
498,20:10.8,28:29.5,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42116,Subscriber,1976,1
3973,21:47.2,28:01.2,3184,Paulus Hook,40.7141454,-74.0335519,3681,Grand St,40.71517768,-74.03768331,44911,Subscriber,1960,1
955,23:01.7,38:57.6,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,35358,Subscriber,1969,1
722,23:03.3,35:05.6,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,45822,Subscriber,1990,2
941,24:02.7,39:44.0,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,44401,Subscriber,1991,1
3468,25:35.0,23:23.2,3273,Manila & 1st,40.72165072,-74.04288411,3276,Marin Light Rail,40.71458404,-74.04281706,44415,Subscriber,1968,1
711,28:22.4,40:13.8,3194,McGinley Square,40.72533993,-74.06762213,3481,York St,40.71649,-74.04105,42438,Subscriber,1981,1
755,29:53.1,42:28.2,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.7287448,-74.0321082,45355,Subscriber,1991,1
796,32:28.5,45:45.1,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42591,Subscriber,1985,1
418,32:35.1,39:33.7,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.72759597,-74.04424731,45919,Subscriber,1956,2
991,33:11.4,49:43.2,3268,Lafayette Park,40.71346383,-74.06285852,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42342,Subscriber,1980,1
269,33:44.1,38:13.8,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,44225,Subscriber,1986,2
3130,35:17.1,27:27.9,3199,Newport Pkwy,40.7287448,-74.0321082,3681,Grand St,40.71517768,-74.03768331,42140,Customer,1969,0
468,36:46.2,44:34.3,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,42242,Subscriber,1950,1
302,36:54.9,41:57.5,3483,Montgomery St,40.71942,-74.05099,3276,Marin Light Rail,40.71458404,-74.04281706,40958,Subscriber,1992,2
417,37:18.1,44:15.5,3694,Jackson Square,40.71113,-74.0789,3679,Bergen Ave,40.72210379,-74.071455,42575,Subscriber,1969,1
720,44:24.1,56:24.6,3220,5 Corners Library,40.73496102,-74.05950308,3203,Hamilton Park,40.72759597,-74.04424731,42434,Customer,1969,0
1331,46:40.0,08:51.1,3186,Grove St PATH,40.71958612,-74.04311746,3275,Columbus Drive,40.7183552,-74.03891444,42423,Customer,1969,0
276,47:23.7,52:00.1,3185,City Hall,40.7177325,-74.043845,3483,Montgomery St,40.71942,-74.05099,42305,Subscriber,1969,1
1145,48:22.6,07:27.9,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3212,Christ Hospital,40.73478582,-74.05044364,38937,Subscriber,1986,2
790,49:41.6,02:52.0,3196,Riverview Park,40.7443187,-74.0439909,3195,Sip Ave,40.7308971,-74.06391263,42307,Subscriber,1988,1
567,52:10.0,01:37.5,3268,Lafayette Park,40.71346383,-74.06285852,3185,City Hall,40.7177325,-74.043845,42363,Subscriber,1991,1
629,53:38.0,04:07.3,3214,Essex Light Rail,40.7127742,-74.0364857,3268,Lafayette Park,40.71346383,-74.06285852,45225,Subscriber,1991,1
1508,58:55.3,24:03.7,3199,Newport Pkwy,40.7287448,-74.0321082,3195,Sip Ave,40.7308971,-74.06391263,45355,Subscriber,1991,1
964,59:56.6,16:00.8,3481,York St,40.71649,-74.04105,3194,McGinley Square,40.72533993,-74.06762213,42438,Subscriber,1981,1
346,03:14.9,09:01.0,3483,Montgomery St,40.71942,-74.05099,3278,Monmouth and 6th,40.72568548,-74.04879034,42354,Subscriber,1981,1
176,05:53.0,08:49.4,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,43798,Subscriber,1977,1
840,05:54.8,19:55.8,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,33361,Customer,1969,0
372,07:27.5,13:40.1,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,14598,Subscriber,1982,1
611,07:29.4,17:41.3,3206,Hilltop,40.7311689,-74.0575736,3273,Manila & 1st,40.72165072,-74.04288411,44400,Subscriber,1977,2
900,12:46.7,27:47.1,3206,Hilltop,40.7311689,-74.0575736,3681,Grand St,40.71517768,-74.03768331,48929,Subscriber,1973,1
338,15:37.9,21:16.4,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,44723,Subscriber,1988,1
520,16:11.9,24:52.7,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,42382,Subscriber,1985,1
712,16:17.8,28:09.9,3214,Essex Light Rail,40.7127742,-74.0364857,3211,Newark Ave,40.72152515,-74.04630454,30850,Customer,1991,1
4430,21:17.2,35:07.4,3275,Columbus Drive,40.7183552,-74.03891444,3694,Jackson Square,40.71113,-74.0789,48923,Subscriber,1972,1
678,23:24.9,34:43.5,3481,York St,40.71649,-74.04105,3270,Jersey & 6th St,40.72528911,-74.04557168,45150,Subscriber,1970,2
552,28:00.4,37:12.8,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42354,Subscriber,1981,1
1681,29:25.3,57:27.0,3278,Monmouth and 6th,40.72568548,-74.04879034,3199,Newport Pkwy,40.7287448,-74.0321082,47054,Subscriber,1973,2
133,30:22.1,32:35.2,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,44907,Subscriber,1987,2
122,30:49.2,32:51.5,3194,McGinley Square,40.72533993,-74.06762213,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42438,Subscriber,1988,1
1248,32:12.0,53:00.3,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,44358,Customer,1969,0
753,32:57.3,45:31.2,3199,Newport Pkwy,40.7287448,-74.0321082,3269,Brunswick & 6th,40.72601173,-74.05038893,42586,Customer,1985,2
1723,33:44.4,02:27.6,3211,Newark Ave,40.72152515,-74.04630454,3211,Newark Ave,40.72152515,-74.04630454,40093,Subscriber,1959,2
248,35:18.8,39:27.1,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,45683,Subscriber,1985,2
82,36:10.7,37:33.4,3483,Montgomery St,40.71942,-74.05099,3279,Dixon Mills,40.72163014,-74.04996783,42305,Subscriber,1987,1
305,36:29.4,41:34.9,3677,Glenwood Ave,40.72755147,-74.07106072,3195,Sip Ave,40.7308971,-74.06391263,48742,Customer,1969,0
1106,37:53.9,56:20.6,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,20831,Subscriber,1960,1
447,38:27.2,45:54.7,3681,Grand St,40.71517768,-74.03768331,3202,Newport PATH,40.7272235,-74.0337589,42140,Subscriber,1956,1
581,42:11.1,51:52.9,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3681,Grand St,40.71517768,-74.03768331,48913,Subscriber,1984,1
700,42:26.6,54:06.8,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3638,Washington St,40.7242941,-74.0354826,42438,Customer,1969,0
630,42:53.3,53:23.6,3679,Bergen Ave,40.72210379,-74.071455,3481,York St,40.71649,-74.04105,44742,Subscriber,2001,1
1027,44:33.4,01:40.4,3193,Lincoln Park,40.7246051,-74.07840595,3279,Dixon Mills,40.72163014,-74.04996783,44740,Subscriber,1984,2
194,46:11.4,49:26.2,3213,Van Vorst Park,40.71848892,-74.04772663,3279,Dixon Mills,40.72163014,-74.04996783,40549,Subscriber,1987,1
272,46:57.6,51:30.1,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,28877,Subscriber,1990,2
556,47:24.0,56:40.8,3199,Newport Pkwy,40.7287448,-74.0321082,3185,City Hall,40.7177325,-74.043845,26989,Customer,1969,0
1117,49:06.2,07:44.1,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.7308971,-74.06391263,44223,Customer,1998,1
250,55:47.6,59:58.4,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,28161,Subscriber,1984,1
958,56:50.7,12:49.0,3481,York St,40.71649,-74.04105,3206,Hilltop,40.7311689,-74.0575736,44347,Subscriber,1973,1
405,58:35.6,05:20.6,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,41724,Subscriber,1987,2
657,59:15.6,10:13.5,3199,Newport Pkwy,40.7287448,-74.0321082,3273,Manila & 1st,40.72165072,-74.04288411,42494,Customer,1969,0
4099,01:02.4,09:21.8,3279,Dixon Mills,40.72163014,-74.04996783,3279,Dixon Mills,40.72163014,-74.04996783,44381,Subscriber,1960,1
231,01:05.8,04:57.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,46529,Subscriber,1966,1
287,02:18.0,07:05.5,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,47108,Subscriber,1989,2
1234,05:34.9,26:09.5,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,30630,Subscriber,1986,1
583,05:49.2,15:33.0,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3187,Warren St,40.7211236,-74.03805095,42422,Subscriber,1988,1
358,05:53.5,11:52.0,3210,Pershing Field,40.74267714,-74.05178863,3212,Christ Hospital,40.73478582,-74.05044364,42242,Subscriber,1950,1
233,06:10.4,10:03.7,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,17021,Subscriber,1993,2
451,06:25.4,13:57.3,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,43798,Subscriber,1968,2
288,06:46.5,11:34.7,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,40053,Subscriber,1991,1
348,08:23.7,14:12.0,3212,Christ Hospital,40.73478582,-74.05044364,3278,Monmouth and 6th,40.72568548,-74.04879034,38937,Subscriber,1988,1
1222,09:56.9,30:19.1,3192,Liberty Light Rail,40.7112423,-74.0557013,3638,Washington St,40.7242941,-74.0354826,42617,Subscriber,1992,1
2098,11:17.4,46:16.1,3210,Pershing Field,40.74267714,-74.05178863,3210,Pershing Field,40.74267714,-74.05178863,39442,Subscriber,1989,1
1621,11:32.6,38:34.2,3195,Sip Ave,40.7308971,-74.06391263,3195,Sip Ave,40.7308971,-74.06391263,44223,Customer,1998,1
657,11:34.6,22:31.8,3483,Montgomery St,40.71942,-74.05099,3203,Hamilton Park,40.72759597,-74.04424731,43235,Subscriber,1997,2
554,12:57.6,22:12.5,3195,Sip Ave,40.7308971,-74.06391263,3678,Fairmount Ave,40.72572614,-74.07195926,42133,Subscriber,1980,1
397,13:43.9,20:21.5,3639,Harborside,40.7192517,-74.034234,3199,Newport Pkwy,40.7287448,-74.0321082,46291,Subscriber,1976,2
1185,14:12.4,33:57.6,3195,Sip Ave,40.7308971,-74.06391263,3681,Grand St,40.71517768,-74.03768331,35358,Subscriber,1954,1
735,15:37.4,27:53.0,3213,Van Vorst Park,40.71848892,-74.04772663,3638,Washington St,40.7242941,-74.0354826,42453,Subscriber,1980,1
501,17:57.4,26:18.6,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,43558,Subscriber,1988,2
482,18:00.9,26:03.9,3213,Van Vorst Park,40.71848892,-74.04772663,3214,Essex Light Rail,40.7127742,-74.0364857,45343,Customer,1991,1
676,22:02.2,33:18.8,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3185,City Hall,40.7177325,-74.043845,33630,Subscriber,1985,1
377,22:15.0,28:32.9,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,40053,Subscriber,1980,1
2090,22:49.2,57:39.6,3199,Newport Pkwy,40.7287448,-74.0321082,3187,Warren St,40.7211236,-74.03805095,47054,Subscriber,1976,2
1762,25:46.5,55:08.9,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,28874,Customer,1984,1
297,26:17.7,31:15.2,3187,Warren St,40.7211236,-74.03805095,3681,Grand St,40.71517768,-74.03768331,43544,Customer,1969,0
608,28:10.5,38:19.1,3273,Manila & 1st,40.72165072,-74.04288411,3199,Newport Pkwy,40.7287448,-74.0321082,44225,Customer,1969,0
883,30:35.1,45:18.8,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528911,-74.04557168,45347,Customer,1990,2
166,32:36.3,35:22.5,3211,Newark Ave,40.72152515,-74.04630454,3185,City Hall,40.7177325,-74.043845,41992,Subscriber,1973,1
198,33:48.8,37:07.5,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,46929,Subscriber,1985,2
754,34:06.0,46:40.9,3213,Van Vorst Park,40.71848892,-74.04772663,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,45550,Subscriber,1988,1
899,38:00.2,52:59.6,3681,Grand St,40.71517768,-74.03768331,3199,Newport Pkwy,40.7287448,-74.0321082,43544,Customer,1969,0
603,41:08.9,51:12.6,3184,Paulus Hook,40.7141454,-74.0335519,3639,Harborside,40.7192517,-74.034234,42432,Subscriber,1970,1
754,41:25.5,54:00.2,3187,Warren St,40.7211236,-74.03805095,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42422,Subscriber,1988,1
341,42:20.3,48:01.4,3195,Sip Ave,40.7308971,-74.06391263,3225,Baldwin at Montgomery,40.7236589,-74.0641943,44223,Customer,1998,1
346,48:54.9,54:40.9,3681,Grand St,40.71517768,-74.03768331,3186,Grove St PATH,40.71958612,-74.04311746,44911,Subscriber,1991,2
